"AIC","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma","dv","iv1","iv2","dframe","Log_loss","Score_log","Score_spherical"
74414.6449778981,74492.5036965575,0.534146544616329,0.0188164032340771,0.52521275639017,16.1213034158222,16.2745748377301,"arousal","trial_mean_total_dist","trial_sd_speed_sd","by_sample_iqr_out2.5",NA,NA,NA
74421.7263729342,74499.5850915935,0.534721338186855,0.0170445982992428,0.526653334415684,16.1269221311116,16.28027161098,"arousal","task_y_flips","trial_sd_abs_jerk_mean","by_sample_iqr_out2.5",NA,NA,NA
74430.5519061622,74508.4106248216,0.534822202895865,0.0162585525095584,0.527134087629611,16.1347472456328,16.2881792631103,"arousal","trial_sd_total_dist","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",NA,NA,NA
74418.1867213074,74496.0454399667,0.534354690132148,0.0191126468791055,0.525281564303683,16.1245194920128,16.2778226676021,"arousal","clicks","trial_mean_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
74416.3368193611,74494.1955380204,0.534183820135528,0.0192532262559205,0.52503929420417,16.1229681408768,16.276252433541,"arousal","task_angle_sd","trial_mean_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
74426.2784357016,74504.137154361,0.5343009392456,0.0170546471509989,0.526220802199631,16.1313819923536,16.2847665027466,"arousal","task_y_flips","trial_sd_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
74403.850624024,74481.7093426834,0.532675533695641,0.0217351308789512,0.522292498631541,16.1131925926982,16.2663367259461,"arousal","trial_mean_total_dist","trial_mean_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
74433.4370722879,74511.2957909473,0.534719135283721,0.0159679857015216,0.527168976257363,16.1373824306144,16.2908401117256,"arousal","trial_sd_total_dist","trial_sd_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
74415.921786835,74493.7805054943,0.53460982610859,0.017716681097328,0.526215945098908,16.1218532073997,16.2751469563079,"arousal","trial_sd_distance_overshoot","trial_sd_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
74419.1477592653,74497.0064779246,0.534684426759706,0.0178516721964217,0.526226782587006,16.124814903473,16.2781370132417,"arousal","trial_mean_angle_mean","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",NA,NA,NA
74403.5066704209,74481.3653890803,0.532602396336911,0.0218639371207233,0.522154819353822,16.1129619956088,16.2661015300754,"arousal","trial_sd_angle_mean","trial_mean_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
74430.4524845388,74508.3112031982,0.534853714262122,0.0161930882718376,0.527197582988314,16.1346161109935,16.288047942527,"arousal","trial_sd_angle_sd","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",NA,NA,NA
74426.2285082988,74504.0872269581,0.535541832947253,0.0165626045520461,0.527719640108675,16.1304014672817,16.2838021193697,"arousal","trial_sd_x_flips","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",NA,NA,NA
74430.423798023,74508.2825166823,0.534958792289565,0.0161130103948323,0.527342862926711,16.13449899845,16.2879322687989,"arousal","trial_sd_y_flips","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",NA,NA,NA
72226.4058802642,72304.2645989236,0.628963542216487,0.0186595171812716,0.621908538086826,14.1743268393482,14.3103371392712,"valence","task_x_flips","trial_mean_duration","by_sample_iqr_out2.5",NA,NA,NA
72224.403671124,72302.2623897833,0.629662862904719,0.0187103541508518,0.622601605283612,14.1723043776423,14.3083029276605,"valence","task_x_flips","trial_sd_duration","by_sample_iqr_out2.5",NA,NA,NA
72227.4967713759,72305.3554900353,0.629473607229717,0.0182851458411435,0.622572286442835,14.1748234410572,14.3108458392648,"valence","trial_mean_angle_sd","trial_mean_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
72226.9881498966,72304.8468685559,0.629682855686721,0.0182792498578934,0.62278769776469,14.1742866836834,14.3103063207855,"valence","task_angle_sd","trial_sd_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
72228.0182204352,72305.8769390946,0.629541948749422,0.0183036833427013,0.622634775169579,14.1752089295452,14.311235728036,"valence","trial_sd_total_dist","trial_mean_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
72224.4124395267,72302.271158186,0.630093072858021,0.0184028151140584,0.623158121439641,14.1719877902378,14.3079894134515,"valence","trial_sd_angle_sd","trial_sd_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
72227.5305388598,72305.3892575191,0.629513030999322,0.0183634007728697,0.622582359610091,14.1748447958382,14.310867614943,"valence","trial_mean_total_dist","trial_sd_speed_sd","by_sample_iqr_out2.5",NA,NA,NA
72225.0231323066,72302.8818509659,0.629729548293026,0.0181882895442448,0.622870202337375,14.1726491962958,14.3086540313227,"valence","task_y_flips","trial_sd_abs_jerk_mean","by_sample_iqr_out2.5",NA,NA,NA
72227.3275487287,72305.186267388,0.629595966252298,0.0183308340192081,0.622679364307395,14.1746242629858,14.3106459363255,"valence","trial_sd_total_dist","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",NA,NA,NA
72227.6080193952,72305.4667380546,0.629833065299719,0.0182682082022932,0.622944945052206,14.1746966570069,14.3107219564679,"valence","clicks","trial_mean_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
72225.8127869612,72303.6715056205,0.629215821158639,0.0183200376070876,0.622296274706933,14.1736216294958,14.3096295135863,"valence","task_angle_sd","trial_mean_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
72225.7372593944,72303.5959780538,0.629983733314803,0.0180924301192156,0.623165888485693,14.1730547850664,14.3090667890602,"valence","task_y_flips","trial_sd_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
72225.2789778437,72303.137696503,0.629344611912032,0.0184119331739806,0.622392120875625,14.1731341345327,14.3091383773087,"valence","trial_mean_total_dist","trial_mean_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
72225.2541187187,72303.112837378,0.629612132580949,0.0182041129201837,0.622744531431369,14.1729090818487,14.3089150701167,"valence","trial_sd_total_dist","trial_sd_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
72220.8489531197,72298.707671779,0.630566471834549,0.0186586155885814,0.623542292178958,14.1688823149533,14.3048584288443,"valence","trial_sd_distance_overshoot","trial_sd_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
72226.2367553185,72304.0954739779,0.629559092182843,0.0182017713140372,0.622691407466731,14.1737349014225,14.3097481476617,"valence","trial_mean_angle_mean","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",NA,NA,NA
72227.3855725741,72305.2442912334,0.629462438220282,0.0183022771196058,0.622554322839289,14.1747439325142,14.3107653686487,"valence","trial_sd_angle_mean","trial_mean_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
72221.5110047855,72299.3697234448,0.629745049152686,0.0186287944389025,0.622716716417595,14.1698979147531,14.3058746958959,"valence","trial_sd_angle_sd","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",NA,NA,NA
72227.092648341,72304.9513670004,0.629521347857562,0.0183302340431714,0.622603583210761,14.1744783173109,14.3104977505005,"valence","trial_sd_x_flips","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",NA,NA,NA
72224.6417334994,72302.5004521587,0.629565388384986,0.0183540470241819,0.622639292209114,14.172474961744,14.3084756184723,"valence","trial_sd_y_flips","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",NA,NA,NA
3109.11014542232,3179.89079874898,0.480429958289742,0.0391841919090493,0.459240743818949,0.207319602556775,1,"stress","task_x_flips","trial_mean_duration","by_sample_iqr_out2.5",0.156264811361414,-24.1358326921827,0.00517925734636448
3105.74810494564,3176.5287582723,0.480399990288954,0.0406729735111686,0.458370299841548,0.207201294592286,1,"stress","task_x_flips","trial_sd_duration","by_sample_iqr_out2.5",0.156106875953642,-24.1430353734565,0.00516845069031321
3111.07565107967,3181.85630440634,0.48288963633962,0.0377357648673467,0.462610845565622,0.207401381092347,1,"stress","trial_mean_angle_sd","trial_mean_trial_move_offset","by_sample_iqr_out2.5",0.156277084995285,-24.1320115188577,0.00527881172348005
3110.83441555709,3181.61506888376,0.479837020389843,0.0368529361273402,0.459934002686293,0.207391032475355,1,"stress","task_angle_sd","trial_sd_trial_move_offset","by_sample_iqr_out2.5",0.156345660635333,-24.1290033700053,0.00527282232029793
3108.99870211349,3179.77935544016,0.48564032595696,0.0387492461436784,0.464905830263805,0.207411403163705,1,"stress","trial_sd_total_dist","trial_mean_speed_mean","by_sample_iqr_out2.5",0.156115394999682,-24.1423192809168,0.00524850138893377
3110.75265123628,3181.53330456294,0.483701582590654,0.0374286563292086,0.463625817655834,0.20744319248481,1,"stress","trial_sd_angle_sd","trial_sd_speed_mean","by_sample_iqr_out2.5",0.156242555958563,-24.1347724513281,0.00527229745503528
3110.33771176013,3181.11836508679,0.481445163412348,0.0386137321062916,0.460617595751863,0.207475766875514,1,"stress","trial_mean_total_dist","trial_sd_speed_sd","by_sample_iqr_out2.5",0.156303813411341,-24.13044971221,0.00524086756624226
3106.74834021123,3177.52899353789,0.48196543218866,0.042206872115033,0.459137309791226,0.207279567912612,1,"stress","task_y_flips","trial_sd_abs_jerk_mean","by_sample_iqr_out2.5",0.156145259499635,-24.1397870872555,0.00511116811561528
3111.57126391892,3182.35191724558,0.450437018422552,0.0373345481150004,0.429123606231691,0.20748747785723,1,"stress","trial_sd_total_dist","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",0.156782416835783,-24.330589329621,0.00502762208377981
3110.33147838855,3181.11213171522,0.483937492789345,0.0375245653797338,0.463817476635898,0.207358267967014,1,"stress","clicks","trial_mean_trial_move_offset","by_sample_iqr_out2.5",0.156209063928448,-24.1370789160949,0.00526940508979375
3107.6952237802,3178.47587710687,0.482782025896557,0.0386307398136878,0.461998635151693,0.207304220547781,1,"stress","task_angle_sd","trial_mean_trial_move_offset","by_sample_iqr_out2.5",0.156110416423906,-24.140980933615,0.00531162847418716
3111.02660981883,3181.80726314549,0.484133695308128,0.037472771613539,0.464050169721798,0.207383526412788,1,"stress","task_y_flips","trial_sd_speed_mean","by_sample_iqr_out2.5",0.156247970668005,-24.1334982963181,0.00527315572971624
3109.88611028857,3180.66676361523,0.483071592144134,0.0392399892156309,0.461958863760531,0.207466957878265,1,"stress","trial_mean_total_dist","trial_mean_speed_mean","by_sample_iqr_out2.5",0.156234115763878,-24.135382606144,0.00524514579423029
3109.38815672683,3180.16881005349,0.480175844489304,0.0383164821210116,0.459464422706153,0.207409707484841,1,"stress","trial_sd_total_dist","trial_sd_trial_move_offset","by_sample_iqr_out2.5",0.156280382649768,-24.1315479635353,0.00523134220137687
3109.670702406,3180.45135573267,0.484758164587847,0.0382310619751637,0.464276901611843,0.207413804194094,1,"stress","trial_sd_distance_overshoot","trial_sd_speed_mean","by_sample_iqr_out2.5",0.156167120130188,-24.1393697569911,0.00526128007977795
3113.69988848456,3184.48054181122,0.477531452931718,0.0366500975106392,0.457654435093429,0.207569197652683,1,"stress","trial_mean_angle_mean","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",0.156559851374256,-24.1125217982632,0.00526657997571496
3110.75438651156,3181.53503983822,0.484995838501796,0.0374811224447776,0.464941235431867,0.207501809750873,1,"stress","trial_sd_angle_mean","trial_mean_speed_mean","by_sample_iqr_out2.5",0.156205224209823,-24.1391603739528,0.00528113822397798
3113.11306697047,3183.89372029714,0.47790241131975,0.0364565832212296,0.458148351606533,0.207549017763594,1,"stress","trial_sd_angle_sd","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",0.156514762400239,-24.1165055861971,0.00526350158835957
3113.09777763787,3183.87843096453,0.455274004109627,0.0318596665519925,0.437348102262877,0.207439885206175,1,"stress","trial_sd_x_flips","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",0.156847606621639,-24.4550844054592,0.00510422910995641
3114.27518917858,3185.05584250525,0.457857410191907,0.0316319349641915,0.440148214937215,0.20745140878335,1,"stress","trial_sd_y_flips","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",0.156879125375748,-24.49412447805,0.00510680832043059
80826.8252002758,80905.6047822708,0.535370194309084,0.0154514387361352,0.528078325466779,16.095292307484,16.2363314120585,"arousal","task_x_flips","trial_mean_duration","by_sample_iqr_out3.5",NA,NA,NA
80832.1056844779,80910.8852664728,0.536865283159448,0.0144432269336723,0.530078094436288,16.0986085233242,16.2397046444877,"arousal","task_x_flips","trial_sd_duration","by_sample_iqr_out3.5",NA,NA,NA
